ID,UQNO,Q12Gender,Q13Age,Q14Population,Q15Mothaliv,Q16Mothparthh,Q17Fathaliv,Q18Fathparthh,Q19G_Parparthh,Q22Attend,Q23Eduinst,Q24AGE_GR1,Q25Miss_Day,Q26Miss_Rsn,Q27Daysabsent,Q28Everattend,Q29Whynot,Q210Age_Gr1,Q211Ageleft,Q212Whyleft,Q51AFARMWRK_W,Q51ATIME,Q51BFETCHWATER_W,Q51BTIME,Q51CFETCHWOOD_W,Q51CTIME,Q51DPRODHHGDS_W,Q51DTIME,Q51ECONSTRUC_W,Q51ETIME,Q51FCATCHFOOD_W,Q51FTIME,Q52ABEG_LSTW,Q52BBEG_LSTYR,Q53AFARMWRK_Y,Q53BFETCHWATER_Y,Q53CFETCHWOOD_Y,Q53DPRODHHGDS_Y,Q53ECONSTRUC_Y,Q53FCATCHFOOD_Y,Q54TIME,Q71ACOOK,Q71BCLEAN,Q71CLAUNDRY,Q71DCHILDMIND,Q71EMAINTENANCE,Q71FSHOP,Q71GOTHR,Q72TIME,Q73ATTEND,Q741AFTERSCH,Q742BEFORESCH,Q743WEEKEND,Q75ACLEAN,Q75BMAINTENANCE,Q75CGARDEN,Q75DMARK,Q75EHOUSE,Q75FOTHR,Q76TIME,Q77ADIF_CTCHUP,Q77BNOTIME,Q77CCONCENTRATE,Q77DPUNCTUAL,Q77ELEISURE,Q78ASUBCODE,Q78BSUBCODE,Geo_Type_Code,Province,Stratum,Metro_code
13139,499105140000001301,Male,11,African/Black,Yes,Yes,Yes,Yes,No,Yes,"Pre-school (including day care, crèche, pre-primary, ECD centre)",,Yes,Illness   ,1 to 4 days,,,,,,No,,No,,No,,No,,No,,No,,No,No,No,No,No,No,No,No,,Yes,Yes,Yes,No,No,Yes,No,2.0,Yes,Yes,No,Yes,Yes,Yes,No,No,No,No,1.0,No,No,No,No,No,English First Additional Language,Life Orientation,Urban,Free State,44101,FS - Mangaung
13140,526100530000008301,Male,9,African/Black,Yes,Yes,Yes,No,Yes,Yes,Primary or secondary school,6.0,No,,1 to 4 days,,,,,,No,,No,,No,,No,,No,,No,,No,No,No,No,No,No,No,No,,No,No,No,No,No,Yes,No,0.0,Yes,No,No,Yes,Yes,No,Yes,No,No,No,1.0,No,No,No,No,No,Mathematics,IsiZulu Home Language,Traditional,KwaZulu-Natal,50210,KZN - Non-metro
13141,469101740110001001,Male,11,African/Black,Yes,Yes,Yes,No,No,Yes,Primary or secondary school,7.0,No,,0 days,,,,,,No,,No,,No,,No,,No,,No,,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,Yes,1.0,Yes,Yes,No,Yes,No,No,No,No,No,No,,No,No,No,No,No,Mathematics,Sesotho Home Language,Urban,Free State,40104,FS - Non-metro
13142,599123150000013701,Female,10,Indian/Asian,Yes,Yes,Yes,Yes,No,Yes,Primary or secondary school,7.0,Yes,Illness   ,5 to 9 days,,,,,,No,,No,,No,,No,,No,,No,,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,,Yes,No,No,No,No,No,No,No,No,No,,No,No,No,No,No,Mathematics,Dramatic Arts,Urban,KwaZulu-Natal,55101,KZN - eThekwini
13143,797111900000030201,Male,7,African/Black,Yes,Yes,Yes,No,Yes,Yes,Primary or secondary school,6.0,Yes,Bad weather conditions,1 to 4 days,,,,,,No,,No,,No,,No,,No,,No,,Yes,Yes,No,No,No,No,No,No,,No,No,Yes,Yes,No,Yes,No,1.0,Yes,Yes,No,No,No,No,No,No,No,No,,No,No,No,No,No,,,Urban,Gauteng,76103,GP - Ekurhuleni
13144,974105960000001501,Female,9,African/Black,Yes,Yes,Yes,No,Yes,Yes,Primary or secondary school,6.0,No,,0 days,,,,,,No,,No,,No,,No,,No,,No,,No,No,No,No,No,No,No,No,,Yes,No,No,No,No,Yes,No,3.0,Yes,Yes,No,Yes,No,No,No,No,No,No,,No,No,No,No,No,English First Additional Language,Sepedi Home Language,Traditional,Limpopo,90210,LP - Non-metro
13145,199125350000003001,Male,16,Coloured,Yes,Yes,Yes,Yes,No,Yes,Primary or secondary school,7.0,No,,0 days,,,,,,No,,No,,No,,No,,No,,No,,No,No,No,No,No,No,No,No,,Yes,Yes,Yes,No,No,Yes,No,5.0,Yes,Yes,No,Yes,No,No,No,No,No,No,,No,No,No,No,No,Geography,Life Skills,Urban,Western Cape,11108,WC - City of Cape Town
13146,561101290000019901,Male,11,African/Black,Yes,No,Yes,No,Yes,Yes,Primary or secondary school,5.0,No,,5 to 9 days,,,,,,No,,No,,No,,No,,No,,No,,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,,Yes,No,No,No,Yes,No,No,No,No,No,3.0,Yes,No,No,No,No,English First Additional Language,IsiZulu Home Language,Traditional,KwaZulu-Natal,50212,KZN - Non-metro
13147,199142990000004501,Male,10,Coloured,Yes,Yes,Yes,Yes,No,Yes,Primary or secondary school,6.0,No,,0 days,,,,,,No,,No,,No,,No,,No,,No,,No,No,No,No,No,No,No,No,,Yes,Yes,No,No,No,No,No,1.0,Yes,Yes,No,Yes,No,No,No,No,No,No,,No,No,No,No,No,Mathematics,Social Sciences,Urban,Western Cape,11114,WC - City of Cape Town
13148,986101420000011001,Male,8,African/Black,Yes,Yes,No,,Yes,Yes,Primary or secondary school,6.0,Yes,Illness   ,5 to 9 days,,,,,,No,,Yes,3.0,No,,No,,No,,No,,No,No,No,Yes,No,No,No,No,6.0,No,Yes,No,No,No,Yes,No,1.0,Yes,Yes,No,Yes,Yes,No,No,Yes,No,No,1.0,No,No,No,No,No,Mathematics,English First Additional Language,Traditional,Limpopo,90210,LP - Non-metro
13149,183100700000015701,Female,8,Coloured,Yes,Yes,Yes,No,No,Yes,Primary or secondary school,6.0,No,,1 to 4 days,,,,,,No,,No,,No,,No,,No,,No,,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,,Yes,No,No,No,No,No,No,No,No,No,,No,No,No,No,No,Mathematics,Afrikaans First Additional Language,Urban,Western Cape,10103,WC - Non-metro
13150,798105560000013901,Female,14,African/Black,Yes,Yes,Yes,No,No,Yes,Primary or secondary school,6.0,No,,0 days,,,,,,No,,No,,No,,No,,No,,No,,No,No,No,No,No,No,No,No,,Yes,Yes,Yes,No,No,Yes,No,3.0,Yes,Yes,No,Yes,No,No,No,No,No,No,,No,No,No,No,No,English First Additional Language,Mathematics,Urban,Gauteng,77105,GP - City of Johannesburg
13151,968106940000006301,Female,6,African/Black,Yes,No,Yes,No,Yes,Yes,Primary or secondary school,6.0,No,,1 to 4 days,,,,,,No,,No,,No,,No,,No,,No,,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,,Yes,No,No,No,No,No,No,No,No,No,,No,No,No,No,No,English First Additional Language,Life Skills,Traditional,Limpopo,90202,LP - Non-metro
13152,499104950000001501,Female,5,African/Black,Yes,Yes,Yes,Yes,Yes,Yes,"Pre-school (including day care, crèche, pre-primary, ECD centre)",,No,,20 or more days,,,,,,No,,No,,No,,No,,No,,No,,No,No,No,No,No,No,No,No,,No,No,No,No,No,Yes,No,1.0,Yes,No,No,No,No,No,No,No,No,No,,No,No,No,No,No,Mathematics,Sesotho Home Language,Urban,Free State,44101,FS - Mangaung
13153,984100950000035101,Male,9,African/Black,Yes,Yes,Yes,No,No,Yes,Primary or secondary school,6.0,Yes,Illness   ,1 to 4 days,,,,,,No,,Yes,1.0,No,,No,,No,,No,,No,No,No,Yes,No,No,No,No,1.0,Yes,No,No,No,No,Yes,No,1.0,Yes,Yes,No,Yes,No,No,No,No,No,No,,Yes,Yes,No,No,No,IsiZulu Home Language,Life Orientation,Traditional,Limpopo,90215,LP - Non-metro
13154,798144210000009801,Female,5,African/Black,Yes,Yes,Yes,No,No,No,,,,,,No,Too old/young,,,,No,,No,,No,,No,,No,,No,,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,,No,,,,,,,,,,,,,,,,,,Urban,Gauteng,77107,GP - City of Johannesburg
13155,299106630000012501,Female,11,African/Black,Yes,Yes,Yes,Yes,No,Yes,Primary or secondary school,6.0,No,,1 to 4 days,,,,,,No,,No,,No,,No,,No,,No,,No,No,No,No,No,No,No,No,,Yes,Yes,Yes,No,No,No,Yes,6.0,Yes,Yes,No,No,Yes,No,No,No,No,No,1.0,Yes,No,No,No,No,English First Additional Language,Natural Sciences,Urban,Eastern Cape,23101,EC - Nelson Mandela Bay
13156,877109830000012001,Male,11,African/Black,Yes,Yes,No,,No,Yes,"Any other than the above, specify",6.0,No,,10 to 19 days,,,,,,No,,No,,No,,No,,No,,No,,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,,Yes,No,No,No,No,No,No,No,No,No,,No,No,No,No,No,Mathematics,English First Additional Language,Traditional,Mpumalanga,80201,MP - Non-metro
13157,560101110000004101,Female,13,African/Black,Yes,Yes,Yes,Yes,No,Yes,Primary or secondary school,6.0,No,,5 to 9 days,,,,,,No,,Yes,4.0,Yes,2.0,No,,No,,No,,No,No,No,Yes,Yes,No,No,No,6.0,Yes,Yes,Yes,No,No,No,No,14.0,Yes,Yes,No,Yes,Yes,No,No,No,No,No,4.0,Yes,No,Yes,No,No,Life Orientation,English First Additional Language,Traditional,KwaZulu-Natal,50215,KZN - Non-metro
13158,798166140000011201,Female,17,African/Black,Yes,Yes,Yes,No,No,No,,,,,,Yes,,6.0,16.0,Pregnant,No,,Yes,5.0,No,,No,,No,,No,,No,No,No,Yes,No,No,No,No,0.0,Yes,Yes,Yes,No,No,Yes,No,20.0,No,,,,,,,,,,,,,,,,,,Urban,Gauteng,77101,GP - City of Johannesburg
13159,869104160000006601,Female,11,African/Black,Yes,Yes,Yes,No,Yes,Yes,Primary or secondary school,7.0,No,,0 days,,,,,,No,,No,,No,,No,,No,,No,,No,No,No,No,No,No,No,No,,Yes,Yes,No,No,No,Yes,No,2.0,Yes,Yes,No,Yes,Yes,No,No,No,No,No,1.0,No,No,No,No,No,English First Additional Language,IsiZulu Home Language,Urban,Mpumalanga,80106,MP - Non-metro
13160,797128170000008501,Female,9,White,Yes,Yes,Yes,Yes,No,Yes,Primary or secondary school,7.0,No,,0 days,,,,,,No,,No,,No,,No,,No,,No,,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,,Yes,No,No,No,No,No,No,No,No,No,,No,No,No,No,No,English First Additional Language,Life Orientation,Urban,Gauteng,76106,GP - Ekurhuleni
13161,871101870000004201,Female,6,African/Black,Yes,Yes,No,,No,Yes,"Pre-school (including day care, crèche, pre-primary, ECD centre)",,No,,5 to 9 days,,,,,,No,,No,,No,,No,,No,,No,,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,,Yes,No,No,No,Yes,No,No,No,No,No,0.0,No,No,No,No,No,English First Additional Language,Mathematics,Urban,Mpumalanga,80108,MP - Non-metro
13162,199134330000002001,Male,12,African/Black,Yes,Yes,Yes,Yes,No,Yes,Primary or secondary school,7.0,No,,1 to 4 days,,,,,,No,,No,,No,,No,,No,,No,,No,No,No,No,No,No,No,No,,Yes,Yes,Yes,No,No,Yes,No,2.0,Yes,Yes,No,Yes,No,No,No,No,No,No,,No,No,No,No,No,English First Additional Language,Mathematics,Urban,Western Cape,11107,WC - City of Cape Town
13163,270103150000021201,Female,17,African/Black,Yes,Yes,Yes,No,Yes,Yes,Primary or secondary school,5.0,Yes,"Other, specify",1 to 4 days,,,,,,Yes,1.0,Yes,2.0,No,,No,,No,,No,,No,No,Yes,Yes,No,No,No,No,21.0,Yes,Yes,Yes,No,No,Yes,No,14.0,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,4.0,No,No,No,No,No,Engineering Graphics and Design,Agricultural Science,Traditional,Eastern Cape,20211,EC - Non-metro
13164,598104600000002601,Male,8,African/Black,Yes,No,Yes,No,Yes,Yes,Primary or secondary school,6.0,Yes,School too far,10 to 19 days,,,,,,Yes,1.0,Yes,1.0,Yes,1.0,No,,No,,No,,No,No,Yes,Yes,Yes,Yes,Yes,No,6.0,Yes,Yes,Yes,No,No,Yes,No,2.0,Yes,Yes,No,Yes,No,Yes,Yes,No,No,No,1.0,No,Yes,No,Yes,No,Mathematics,English First Additional Language,Traditional,KwaZulu-Natal,50217,KZN - Non-metro
13165,797137290000003001,Male,13,African/Black,Yes,Yes,Yes,No,No,Yes,Primary or secondary school,6.0,No,,1 to 4 days,,,,,,No,,No,,No,,No,,No,,No,,No,No,No,No,No,No,No,No,,Yes,Yes,No,No,No,Yes,No,1.0,Yes,Yes,No,Yes,Yes,No,No,No,No,No,1.0,No,No,No,Yes,No,English First Additional Language,IsiZulu Home Language,Urban,Gauteng,76107,GP - Ekurhuleni
13166,591100710000011801,Male,12,African/Black,No,,Yes,No,Yes,Yes,"Pre-school (including day care, crèche, pre-primary, ECD centre)",,No,,0 days,,,,,,No,,Yes,2.0,Yes,1.0,No,,No,,No,,No,No,Yes,Yes,Yes,No,No,No,4.0,No,Yes,Yes,No,No,Yes,No,2.0,Yes,Yes,No,Yes,Yes,No,No,No,No,No,0.0,No,No,No,No,No,Mathematics,IsiZulu First Additional Language,Traditional,KwaZulu-Natal,50216,KZN - Non-metro
13167,876102010000005101,Female,14,African/Black,Yes,Yes,Yes,No,Yes,Yes,Primary or secondary school,9.0,No,,1 to 4 days,,,,,,No,,No,,No,,No,,No,,No,,No,No,No,No,No,No,No,No,,Yes,Yes,Yes,Yes,No,Yes,No,6.0,Yes,Yes,No,Yes,Yes,No,No,No,No,No,4.0,No,No,No,Yes,No,SiSwati Home Language,English First Additional Language,Traditional,Mpumalanga,80202,MP - Non-metro
13168,868101690000007301,Male,6,African/Black,Yes,Yes,Yes,No,Yes,Yes,"Pre-school (including day care, crèche, pre-primary, ECD centre)",,No,,0 days,,,,,,No,,No,,No,,No,,No,,No,,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,,Yes,No,No,No,No,No,No,No,No,No,,No,No,No,No,No,Mathematics,English First Additional Language,Urban,Mpumalanga,80401,MP - Non-metro
13169,164100600000028201,Male,9,Coloured,Yes,Yes,Yes,No,No,Yes,Primary or secondary school,6.0,No,,0 days,,,,,,No,,No,,No,,No,,No,,No,,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,,Yes,No,No,No,No,No,No,No,No,No,,No,No,No,No,No,Afrikaans First Additional Language,Mathematics,Farms,Western Cape,10301,WC - Non-metro
13170,797119350000021601,Male,17,African/Black,Yes,Yes,Yes,Yes,No,Yes,Primary or secondary school,6.0,No,,1 to 4 days,,,,,,No,,No,,No,,No,,No,,No,,No,No,No,No,No,No,No,No,,No,Yes,Yes,No,No,Yes,No,2.0,Yes,Yes,No,Yes,No,No,No,No,No,No,,No,No,No,No,No,Life Sciences,Tourism,Urban,Gauteng,76111,GP - Ekurhuleni
13171,529102370000003501,Female,12,African/Black,Yes,Yes,Yes,No,No,Yes,Primary or secondary school,6.0,No,,0 days,,,,,,No,,No,,Yes,1.0,No,,No,,No,,No,No,No,No,Yes,No,No,No,4.0,Yes,Yes,No,No,No,Yes,No,5.0,Yes,Yes,No,Yes,Yes,Yes,No,No,No,No,4.0,Yes,No,Yes,Yes,No,English First Additional Language,IsiZulu Home Language,Urban,KwaZulu-Natal,50109,KZN - Non-metro
13172,270101960000012301,Male,17,African/Black,Yes,Yes,Yes,Yes,No,Yes,Primary or secondary school,6.0,No,,1 to 4 days,,,,,,No,,Yes,3.0,Yes,5.0,No,,No,,No,,No,No,No,Yes,Yes,No,No,No,21.0,Yes,Yes,Yes,No,No,Yes,No,6.0,Yes,Yes,No,Yes,Yes,No,No,Yes,No,No,3.0,No,No,No,No,No,Natural Sciences,Mathematics,Traditional,Eastern Cape,20221,EC - Non-metro
13173,968101380000008101,Female,14,African/Black,Yes,No,Yes,No,Yes,Yes,Primary or secondary school,6.0,No,,1 to 4 days,,,,,,No,,No,,No,,No,,No,,No,,No,No,No,No,No,No,No,No,,Yes,Yes,Yes,No,No,Yes,No,3.0,Yes,Yes,No,Yes,No,No,No,No,No,No,,No,No,No,No,No,Economic Management Sciences,Mathematics,Traditional,Limpopo,90214,LP - Non-metro
13174,799140700000000301,Female,15,African/Black,Yes,Yes,Yes,No,Yes,No,,,,,,No,Illness,,,,No,,No,,No,,No,,No,,No,,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,,No,,,,,,,,,,,,,,,,,,Urban,Gauteng,78105,GP - City of Tshwane
13175,467103860000005801,Male,16,African/Black,Yes,Yes,Yes,Yes,No,Yes,Primary or secondary school,7.0,Yes,Illness   ,1 to 4 days,,,,,,No,,No,,No,,No,,No,,No,,No,No,No,No,No,No,No,No,,Yes,Yes,Yes,No,No,Yes,Yes,1.0,Yes,Yes,No,Yes,Yes,No,Yes,No,No,No,1.0,No,No,No,No,No,Computer Applications Technology,Geography,Urban,Free State,40103,FS - Non-metro
13176,877108560000011301,Female,9,African/Black,Yes,Yes,Yes,No,No,Yes,Primary or secondary school,6.0,No,,0 days,,,,,,No,,No,,No,,No,,No,,No,,No,No,No,No,No,No,No,No,,No,Yes,No,No,No,Yes,No,1.0,Yes,Yes,No,Yes,Yes,No,No,No,No,No,1.0,No,No,No,No,No,Mathematics,Social Sciences,Traditional,Mpumalanga,80204,MP - Non-metro
13177,798124590000003201,Female,9,African/Black,Yes,Yes,Yes,No,Yes,Yes,Primary or secondary school,6.0,No,,0 days,,,,,,No,,No,,No,,No,,No,,No,,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,,Yes,No,No,No,No,No,No,No,No,No,,No,No,No,No,No,IsiZulu Home Language,Life Skills,Urban,Gauteng,77116,GP - City of Johannesburg
13178,585100570000005901,Female,9,African/Black,Yes,Yes,Yes,No,Yes,Yes,Primary or secondary school,6.0,No,,0 days,,,,,,No,,No,,No,,No,,No,,No,,No,No,No,No,No,No,No,No,,No,No,No,No,No,Yes,No,4.0,Yes,Yes,No,Yes,Yes,No,No,No,No,No,1.0,No,No,No,No,No,English First Additional Language,IsiZulu Home Language,Traditional,KwaZulu-Natal,50205,KZN - Non-metro
13179,799142520000016301,Male,5,African/Black,Yes,Yes,Yes,Yes,No,Yes,"Pre-school (including day care, crèche, pre-primary, ECD centre)",,Yes,Illness   ,5 to 9 days,,,,,,No,,No,,No,,No,,No,,No,,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,,Yes,No,No,No,No,No,No,No,No,No,,No,No,No,No,No,Physical Sciences,Arts & Culture,Urban,Gauteng,78105,GP - City of Tshwane
13180,506102200000016001,Male,5,African/Black,Yes,Yes,Yes,No,No,Yes,"Pre-school (including day care, crèche, pre-primary, ECD centre)",,No,,5 to 9 days,,,,,,No,,No,,No,,No,,No,,No,,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,,Yes,No,No,No,No,No,No,No,No,No,,No,No,No,No,No,IsiZulu Home Language,Mathematics,Traditional,KwaZulu-Natal,50212,KZN - Non-metro
13181,978101980000019501,Male,17,African/Black,Yes,No,No,,No,Yes,Primary or secondary school,6.0,Yes,Illness   ,5 to 9 days,,,,,,No,,Yes,6.0,No,,No,,No,,No,,No,No,No,Yes,No,No,No,No,2.0,No,Yes,Yes,No,No,Yes,No,12.0,Yes,Yes,No,Yes,No,No,No,No,No,No,,No,No,No,No,No,Geography,Physical Sciences,Traditional,Limpopo,90216,LP - Non-metro
13182,575102040000005001,Male,12,African/Black,Yes,Yes,No,,No,Yes,Primary or secondary school,6.0,Yes,Illness   ,1 to 4 days,,,,,,No,,Yes,1.0,No,,No,,No,,No,,No,No,No,Yes,No,No,No,No,7.0,Yes,Yes,Yes,No,No,Yes,No,2.0,Yes,Yes,No,Yes,No,Yes,No,Yes,No,No,1.0,No,No,No,No,No,Mathematics,English First Additional Language,Traditional,KwaZulu-Natal,50215,KZN - Non-metro
13183,472104200000008401,Female,6,African/Black,Yes,Yes,Yes,Yes,No,Yes,"Pre-school (including day care, crèche, pre-primary, ECD centre)",,No,,1 to 4 days,,,,,,No,,No,,No,,No,,No,,No,,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,,Yes,No,No,No,No,No,No,No,No,No,,No,No,No,No,No,Literacy,Numeracy,Traditional,Free State,40201,FS - Non-metro
13184,299114600000004301,Female,12,African/Black,Yes,Yes,Yes,No,Yes,Yes,Primary or secondary school,7.0,No,,0 days,,,,,,No,,No,,No,,No,,No,,No,,No,No,No,No,No,No,No,No,,Yes,Yes,Yes,No,No,No,No,1.0,Yes,Yes,No,Yes,Yes,No,No,No,No,No,1.0,No,No,No,No,No,Mathematics,English First Additional Language,Urban,Eastern Cape,23101,EC - Nelson Mandela Bay
13185,799144550000002501,Female,9,African/Black,Yes,Yes,Yes,No,No,Yes,Primary or secondary school,7.0,No,,1 to 4 days,,,,,,No,,No,,No,,No,,No,,No,,No,No,No,No,No,No,No,No,,No,Yes,No,No,No,Yes,No,2.0,Yes,Yes,No,Yes,No,No,No,No,No,No,,No,No,No,No,No,Mathematics,Arts & Culture,Urban,Gauteng,78105,GP - City of Tshwane
13186,976103430000011201,Male,11,African/Black,Yes,Yes,Yes,No,No,Yes,Primary or secondary school,6.0,No,,0 days,,,,,,No,,No,,No,,No,,No,,No,,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,,Yes,No,No,No,No,No,No,No,No,No,,No,No,No,No,No,Sepedi Home Language,Mathematics,Traditional,Limpopo,90207,LP - Non-metro
13187,663101130000017801,Male,9,African/Black,Yes,Yes,Yes,No,No,Yes,Primary or secondary school,7.0,Yes,Bad weather conditions,1 to 4 days,,,,,,No,,No,,No,,No,,No,,No,,No,No,No,No,No,No,No,No,,No,No,No,Yes,No,Yes,No,2.0,Yes,Yes,No,Yes,No,No,No,No,No,No,,No,No,No,No,No,Mathematical Literacy,English First Additional Language,Urban,North West,60105,NW - Non-metro
13188,499103270000002601,Female,12,African/Black,Yes,Yes,Yes,Yes,No,Yes,Primary or secondary school,7.0,No,,0 days,,,,,,No,,Yes,1.0,No,,No,,No,,No,,No,No,No,Yes,No,No,No,No,0.0,Yes,Yes,No,No,No,Yes,No,10.0,Yes,Yes,No,Yes,Yes,No,No,No,Yes,Yes,4.0,No,No,No,No,No,Mathematics,Social Sciences,Urban,Free State,44101,FS - Mangaung
13189,798157090000020001,Male,6,African/Black,Yes,Yes,Yes,Yes,No,Yes,Primary or secondary school,5.0,No,,1 to 4 days,,,,,,No,,No,,No,,No,,No,,No,,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,,Yes,No,No,No,No,No,No,No,No,No,,No,No,No,No,No,Life Skills,English First Additional Language,Urban,Gauteng,77101,GP - City of Johannesburg
13190,538101700000007301,Female,9,Indian/Asian,Yes,Yes,Yes,Yes,No,Yes,Primary or secondary school,7.0,Yes,School vacation period,1 to 4 days,,,,,,No,,No,,No,,No,,No,,No,,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,,Yes,No,No,No,No,No,No,No,No,No,,No,No,No,No,No,English First Additional Language,Social Sciences,Urban,KwaZulu-Natal,50110,KZN - Non-metro
13191,469101070000015801,Female,14,African/Black,Yes,Yes,Yes,No,Yes,Yes,Primary or secondary school,7.0,No,,1 to 4 days,,,,,,No,,No,,No,,No,,No,,No,,Yes,Yes,No,No,No,No,No,No,,No,No,Yes,No,No,Yes,No,3.0,Yes,No,No,Yes,Yes,No,No,No,No,No,1.0,No,No,No,Yes,No,Natural Sciences,Technology,Urban,Free State,40106,FS - Non-metro
13192,294100360000003701,Male,7,African/Black,Yes,No,Yes,No,Yes,Yes,Primary or secondary school,6.0,No,,1 to 4 days,,,,,,No,,Yes,3.0,Yes,2.0,No,,No,,Yes,5.0,No,No,No,Yes,Yes,No,No,Yes,24.0,No,Yes,No,No,No,Yes,No,4.0,Yes,Yes,No,Yes,No,No,No,No,No,No,,No,No,No,No,No,IsiXhosa Home Language,Mathematics,Traditional,Eastern Cape,20218,EC - Non-metro
13193,799148220000000101,Male,12,African/Black,Yes,Yes,Yes,Yes,No,Yes,Primary or secondary school,7.0,No,,5 to 9 days,,,,,,No,,No,,No,,No,,No,,No,,No,No,No,No,No,No,No,No,,Yes,Yes,No,No,No,Yes,No,4.0,Yes,Yes,No,Yes,No,No,No,No,No,No,,No,No,No,No,No,English First Additional Language,Mathematics,Urban,Gauteng,78108,GP - City of Tshwane
13194,982100960000001301,Female,10,African/Black,Yes,Yes,Yes,No,No,Yes,Primary or secondary school,6.0,No,,0 days,,,,,,No,,No,,No,,No,,No,,No,,No,No,No,No,No,No,No,No,,No,No,Yes,No,No,Yes,No,51.0,Yes,Yes,No,Yes,Yes,Yes,No,No,No,No,1.0,No,No,No,No,No,Sepedi Home Language,Life Skills,Traditional,Limpopo,90209,LP - Non-metro
13195,268101910000005501,Female,6,Coloured,Yes,Yes,Yes,No,Yes,Yes,Primary or secondary school,6.0,Yes,Illness   ,1 to 4 days,,,,,,No,,No,,No,,No,,No,,No,,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,,Yes,No,No,No,No,No,No,No,No,No,,No,No,No,No,No,IsiXhosa Home Language,Dramatic Arts,Urban,Eastern Cape,20106,EC - Non-metro
13196,987105900000010701,Female,13,African/Black,No,,Yes,Yes,No,Yes,Primary or secondary school,6.0,Yes,Illness   ,1 to 4 days,,,,,,No,,Yes,1.0,Yes,1.0,No,,No,,No,,No,No,No,Yes,Yes,Yes,No,No,1.0,Yes,Yes,Yes,Yes,No,Yes,No,1.0,Yes,Yes,No,Yes,Yes,Yes,No,Yes,No,No,1.0,No,No,No,No,No,English First Additional Language,Life Orientation,Traditional,Limpopo,90211,LP - Non-metro
13197,168101900000055401,Male,13,Coloured,Yes,Yes,Yes,No,No,Yes,Primary or secondary school,6.0,No,,0 days,,,,,,No,,No,,No,,No,,No,,No,,No,No,No,No,No,No,No,No,,No,Yes,No,No,No,Yes,No,1.0,Yes,No,No,Yes,No,No,No,No,No,No,,No,No,No,No,No,Mathematics,Afrikaans First Additional Language,Farms,Western Cape,10301,WC - Non-metro
13198,279100110000028201,Female,12,African/Black,Yes,Yes,Yes,Yes,Yes,Yes,Primary or secondary school,6.0,No,,0 days,,,,,,No,,No,,No,,No,,No,,No,,No,No,No,No,No,No,No,No,,Yes,Yes,Yes,No,No,Yes,No,3.0,Yes,Yes,No,Yes,Yes,No,No,No,No,No,1.0,No,Yes,No,No,Yes,English First Additional Language,IsiXhosa Home Language,Traditional,Eastern Cape,20209,EC - Non-metro
13199,297103380000017801,Male,5,African/Black,Yes,Yes,Yes,No,No,Yes,"Pre-school (including day care, crèche, pre-primary, ECD centre)",,Yes,Did not want to/feel like going to school,1 to 4 days,,,,,,No,,No,,No,,No,,No,,No,,No,No,No,Yes,No,No,No,No,0.0,No,No,No,No,No,No,No,,Yes,No,No,No,No,No,No,No,No,No,,No,No,No,No,No,Dramatic Arts,Other,Traditional,Eastern Cape,20211,EC - Non-metro
13200,798116720000024201,Female,5,African/Black,Yes,Yes,Yes,No,Yes,Yes,"Pre-school (including day care, crèche, pre-primary, ECD centre)",,No,,0 days,,,,,,No,,No,,No,,No,,No,,No,,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,,Yes,No,No,No,No,No,No,No,No,No,,No,No,No,No,No,English First Additional Language,Dance Studies,Urban,Gauteng,77105,GP - City of Johannesburg
13201,976102890000000301,Female,14,African/Black,Yes,No,Yes,No,Yes,Yes,Primary or secondary school,6.0,No,,0 days,,,,,,No,,No,,No,,No,,No,,No,,No,No,No,No,No,No,No,No,,Yes,Yes,Yes,Yes,No,Yes,No,6.0,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,No,3.0,No,No,No,No,No,Mathematics,English First Additional Language,Traditional,Limpopo,90209,LP - Non-metro
